rep	case	h2	env	nc	nc_Tm	POP	LAT	LONG
T46	C1	cell-0	env-0.0	-0.7679574	-0.4814397	9	1	3
T46	C1	cell-0	env-0.0	-1.0542359	-0.7894828	9	1	3
T46	C1	cell-0	env-0.0	-1.2964684	-0.8611409	9	1	3
T46	C1	cell-0	env-0.0	-2.3826679	-2.0902542	10	1	4
T46	C1	cell-0	env-0.0	-1.0688248	-0.9030268	10	1	4
T46	C1	cell-0	env-0.0	-1.2479643	-0.9519996	10	1	4
T46	C1	cell-0	env-0.0	-0.4805552	-0.0110226000000003	10	1	4
T46	C1	cell-0	env-0.0	0.2183966	0.3877366	10	1	4
T46	C1	cell-0	env-0.0	0.4980383	0.710615499999999	10	1	4
T46	C1	cell-0	env-0.0	-0.4727074	-0.2116164	10	1	4
T46	C1	cell-0	env-0.0	-2.2929772	-1.8974797	10	1	4
T46	C1	cell-0	env-0.0	-0.9200134	-0.6294386	10	1	4
T46	C1	cell-0	env-0.0	-2.2369674	-1.944016	10	1	4
T46	C1	cell-0	env-0.0	-2.7059914	-2.4939458	10	1	4
T46	C1	cell-0	env-0.0	-0.2332871	-0.0990722999999999	10	1	4
T46	C1	cell-0	env-0.0	-0.6801973	-0.384639	10	1	4
T46	C1	cell-0	env-0.0	-1.8168095	-1.5315081	10	1	4
T46	C1	cell-0	env-0.0	-1.9463246	-1.6574224	10	1	4
T46	C1	cell-0	env-0.0	-2.510261	-2.3778188	10	1	4
T46	C1	cell-0	env-0.0	-0.2077225	-0.0346781999999997	10	1	4
T46	C1	cell-0	env-0.0	-1.9689433	-1.7377093	10	1	4
T46	C1	cell-0	env-0.0	-0.2762012	0.1756935	10	1	4
T46	C1	cell-0	env-0.0	-0.5481173	-0.152669200000001	10	1	4
T46	C1	cell-0	env-0.0	-1.8187485	-1.4364063	11	1	5
T46	C1	cell-0	env-0.0	-1.4471297	-1.2150689	11	1	5
T46	C1	cell-0	env-0.0	0.2850263	0.3260339	11	1	5
T46	C1	cell-0	env-0.0	-2.1840271	-1.7994394	11	1	5
T46	C1	cell-0	env-0.0	-0.0628461000000002	0.2264402	11	1	5
T46	C1	cell-0	env-0.0	1.0642709	1.3934098	11	1	5
T46	C1	cell-0	env-0.0	-0.6849356	-0.5204714	11	1	5
T46	C1	cell-0	env-0.0	-2.6387521	-2.2604051	11	1	5
T46	C1	cell-0	env-0.0	0.5278115	0.9200665	11	1	5
T46	C1	cell-0	env-0.0	-0.1208343	0.1810724	11	1	5
T46	C1	cell-0	env-0.0	-2.5030984	-2.3395054	11	1	5
T46	C1	cell-0	env-0.0	-0.1402914	0.2495485	11	1	5
T46	C1	cell-0	env-0.0	-2.9334839	-2.5607978	11	1	5
T46	C1	cell-0	env-0.0	-2.9190511	-2.5394409	11	1	5
T46	C1	cell-0	env-0.0	-0.7811712	-0.6153679	11	1	5
T46	C1	cell-0	env-0.0	1.2421363	1.5465505	11	1	5
T46	C1	cell-0	env-0.0	-1.6223024	-1.2991142	11	1	5
T46	C1	cell-0	env-0.0	-1.9495357	-1.6816745	11	1	5
T46	C1	cell-0	env-0.0	-1.3524269	-1.2920508	11	1	5
T46	C1	cell-0	env-0.0	-1.3394155	-0.9971423	11	1	5
T46	C1	cell-0	env-0.0	-2.0540622	-1.8958332	12	2	0
T46	C1	cell-0	env-0.0	-1.1878011	-1.3269078	12	2	0
T46	C1	cell-0	env-0.0	-0.7874714	-0.5318011	12	2	0
T46	C1	cell-0	env-0.0	-2.4314734	-2.0407098	12	2	0
T46	C1	cell-0	env-0.0	-0.9267727	-0.7582874	12	2	0
T46	C1	cell-0	env-0.0	-0.5300101	-0.1931546	12	2	0
T46	C1	cell-0	env-0.0	2.3709786	2.7810918	12	2	0
T46	C1	cell-0	env-0.0	-0.5384505	-0.268469099999999	12	2	0
T46	C1	cell-0	env-0.0	-1.1158334	-0.9281289	12	2	0
T46	C1	cell-0	env-0.0	-0.1387743	0.3055917	12	2	0
T46	C1	cell-0	env-0.0	-2.7704843	-2.6129776	12	2	0
T46	C1	cell-0	env-0.0	-0.0427813	-0.0193887999999999	12	2	0
T46	C1	cell-0	env-0.0	-1.6535179	-1.3654684	12	2	0
T46	C1	cell-0	env-0.0	-0.3765903	-0.1065559	12	2	0
T46	C1	cell-0	env-0.0	-0.3364453	-0.116636200000001	12	2	0
T46	C1	cell-0	env-0.0	-3.2353514	-2.9739752	12	2	0
T46	C1	cell-0	env-0.0	-0.0426824999999994	0.0816797	12	2	0
T46	C1	cell-0	env-0.0	-1.0543615	-1.010493	12	2	0
T46	C1	cell-0	env-0.0	1.0351747	1.1455183	12	2	0
T46	C1	cell-0	env-0.0	-1.9248693	-1.6153293	12	2	0
T46	C1	cell-0	env-0.0	-0.7406211	-0.581981	13	2	1
T46	C1	cell-0	env-0.0	-0.2112605	-0.2190479	13	2	1
T46	C1	cell-0	env-0.0	-1.2500194	-0.8647919	13	2	1
T46	C1	cell-0	env-0.0	-2.6200195	-2.2431219	13	2	1
T46	C1	cell-0	env-0.0	-1.7772501	-1.3864493	13	2	1
T46	C1	cell-0	env-0.0	-0.6098244	-0.2281447	13	2	1
T46	C1	cell-0	env-0.0	-1.9651777	-1.6334096	13	2	1
T46	C1	cell-0	env-0.0	-1.3322051	-0.8831528	13	2	1
T46	C1	cell-0	env-0.0	-3.1090807	-2.7276072	13	2	1
T46	C1	cell-0	env-0.0	-2.1182247	-1.7317722	13	2	1
T46	C1	cell-0	env-0.0	-0.4661815	-0.080625499999999	13	2	1
T46	C1	cell-0	env-0.0	-2.2035048	-1.7436768	13	2	1
T46	C1	cell-0	env-0.0	-1.2130591	-0.921424	13	2	1
T46	C1	cell-0	env-0.0	0.3036229	0.6913481	13	2	1
T46	C1	cell-0	env-0.0	0.2815239	0.8947676	13	2	1
T46	C1	cell-0	env-0.0	-1.4995876	-1.25004	13	2	1
T46	C1	cell-0	env-0.0	0.1633321	0.6306664	13	2	1
T46	C1	cell-0	env-0.0	1.6147144	1.9776709	13	2	1
T46	C1	cell-0	env-0.0	-1.3634238	-1.0714711	13	2	1
T46	C1	cell-0	env-0.0	-1.3004723	-1.0142634	13	2	1
T46	C1	cell-0	env-0.0	0.174599	0.6266149	14	2	2
T46	C1	cell-0	env-0.0	-3.1574011	-2.8441394	14	2	2
T46	C1	cell-0	env-0.0	-0.6030661	-0.4101063	14	2	2
T46	C1	cell-0	env-0.0	0.4671699	0.7439402	14	2	2
T46	C1	cell-0	env-0.0	-1.0289681	-0.7647613	14	2	2
T46	C1	cell-0	env-0.0	-1.6415064	-1.3733148	14	2	2
T46	C1	cell-0	env-0.0	-1.818837	-1.562854	14	2	2
T46	C1	cell-0	env-0.0	-0.7931524	-0.5010036	14	2	2
T46	C1	cell-0	env-0.0	-1.7187578	-1.5822036	14	2	2
T46	C1	cell-0	env-0.0	-2.9423865	-2.562667	14	2	2
T46	C1	cell-0	env-0.0	-2.1957573	-2.0071414	14	2	2
T46	C1	cell-0	env-0.0	-1.5392034	-1.3915572	14	2	2
T46	C1	cell-0	env-0.0	-1.7370755	-1.4686454	14	2	2
T46	C1	cell-0	env-0.0	-2.391316	-2.0036267	14	2	2
T46	C1	cell-0	env-0.0	-1.2351113	-0.9367456	14	2	2
T46	C1	cell-0	env-0.0	-1.7255538	-1.6713997	14	2	2
T46	C1	cell-0	env-0.0	-0.209345799999999	0.0907917999999999	14	2	2
T46	C1	cell-0	env-0.0	-0.5626242	-0.4317009	14	2	2
T46	C1	cell-0	env-0.0	-0.8570645	-0.7103847	14	2	2
T46	C1	cell-0	env-0.0	0.8579951	1.0521618	14	2	2
T46	C1	cell-0	env-0.0	0.3396265	0.7404543	15	2	3
T46	C1	cell-0	env-0.0	-0.9233573	-0.6464691	15	2	3
T46	C1	cell-0	env-0.0	-2.2363991	-1.9109472	15	2	3
T46	C1	cell-0	env-0.0	-1.0118508	-0.7252672	15	2	3
T46	C1	cell-0	env-0.0	-1.7366489	-1.4573095	15	2	3
T46	C1	cell-0	env-0.0	-1.6849184	-1.5336077	15	2	3
T46	C1	cell-0	env-0.0	-1.241233	-0.7791972	15	2	3
T46	C1	cell-0	env-0.0	-1.73338	-1.5710602	15	2	3
T46	C1	cell-0	env-0.0	0.1413674	0.3272123	15	2	3
T46	C1	cell-0	env-0.0	-2.0035573	-1.710973	15	2	3
T46	C1	cell-0	env-0.0	-1.6352668	-1.3562043	15	2	3
T46	C1	cell-0	env-0.0	-1.0992871	-0.800727	15	2	3
T46	C1	cell-0	env-0.0	0.6881833	0.9601746	15	2	3
T46	C1	cell-0	env-0.0	-1.1036456	-0.8017862	15	2	3
T46	C1	cell-0	env-0.0	-2.3595714	-2.1709123	15	2	3
T46	C1	cell-0	env-0.0	-1.1749437	-1.1068297	15	2	3
T46	C1	cell-0	env-0.0	-1.6467623	-1.3629235	15	2	3
T46	C1	cell-0	env-0.0	-1.4440935	-1.0513056	15	2	3
T46	C1	cell-0	env-0.0	-2.6445636	-2.2600553	15	2	3
T46	C1	cell-0	env-0.0	-0.3614772	-0.203315	15	2	3
T46	C1	cell-0	env-0.0	-0.6195344	-0.2242134	16	2	4
T46	C1	cell-0	env-0.0	-0.473281	-0.282902	16	2	4
T46	C1	cell-0	env-0.0	-2.2777053	-1.9549366	16	2	4
T46	C1	cell-0	env-0.0	-1.2652644	-0.9781871	16	2	4
T46	C1	cell-0	env-0.0	-1.9907344	-1.5902395	16	2	4
T46	C1	cell-0	env-0.0	-2.1798163	-1.9975245	16	2	4
T46	C1	cell-0	env-0.0	-1.4836543	-1.052473	16	2	4
T46	C1	cell-0	env-0.0	-1.0075227	-0.7152379	16	2	4
T46	C1	cell-0	env-0.0	-0.6419882	-0.352304	16	2	4
T46	C1	cell-0	env-0.0	-2.1062174	-1.8471779	16	2	4
T46	C1	cell-0	env-0.0	0.4124674	0.8244806	16	2	4
T46	C1	cell-0	env-0.0	-1.0153029	-0.6286511	16	2	4
T46	C1	cell-0	env-0.0	-1.7588417	-1.4799998	16	2	4
T46	C1	cell-0	env-0.0	-1.2294824	-0.991437200000001	16	2	4
T46	C1	cell-0	env-0.0	-1.2068755	-0.8300399	16	2	4
T46	C1	cell-0	env-0.0	-0.4780708	-0.0736089999999997	16	2	4
T46	C1	cell-0	env-0.0	-1.2708145	-1.028812	16	2	4
T46	C1	cell-0	env-0.0	0.215862	0.3544469	16	2	4
T46	C1	cell-0	env-0.0	-4.3249778	-4.0543463	16	2	4
T46	C1	cell-0	env-0.0	-2.6451066	-2.3612819	16	2	4
T46	C1	cell-0	env-0.0	-3.1391242	-2.9592752	17	2	5
T46	C1	cell-0	env-0.0	-1.5732329	-1.3997597	17	2	5
T46	C1	cell-0	env-0.0	0.6512323	1.0823933	17	2	5
T46	C1	cell-0	env-0.0	-0.2750397	0.132049399999999	17	2	5
T46	C1	cell-0	env-0.0	-1.1688412	-0.8818825	17	2	5
T46	C1	cell-0	env-0.0	-0.3489628	0.0529464999999997	17	2	5
T46	C1	cell-0	env-0.0	-0.9544582	-0.7550995	17	2	5
T46	C1	cell-0	env-0.0	-0.9315865	-0.5343646	17	2	5
T46	C1	cell-0	env-0.0	-1.3617766	-0.9728508	17	2	5
T46	C1	cell-0	env-0.0	-2.5407131	-2.105803	17	2	5
T46	C1	cell-0	env-0.0	-0.110379	0.0935250000000004	17	2	5
T46	C1	cell-0	env-0.0	0.5151181	0.7875497	17	2	5
T46	C1	cell-0	env-0.0	0.5789398	0.9435185	17	2	5
T46	C1	cell-0	env-0.0	-1.7897135	-1.50694	17	2	5
T46	C1	cell-0	env-0.0	-2.1452546	-1.8697538	17	2	5
T46	C1	cell-0	env-0.0	0.759912699999999	0.952615600000001	17	2	5
T46	C1	cell-0	env-0.0	-2.151233	-1.8644512	17	2	5
T46	C1	cell-0	env-0.0	-3.3605814	-3.1095139	17	2	5
T46	C1	cell-0	env-0.0	-4.0898336	-3.8235346	17	2	5
T46	C1	cell-0	env-0.0	-0.5004405	-0.1137117	17	2	5
T46	C1	cell-0	env-0.0	-2.7206046	-2.5045582	18	3	0
T46	C1	cell-0	env-0.0	0.0137477000000001	0.1186038	18	3	0
T46	C1	cell-0	env-0.0	-1.4188837	-1.1333395	18	3	0
T46	C1	cell-0	env-0.0	-0.5555439	-0.2823695	18	3	0
T46	C1	cell-0	env-0.0	1.0955193	1.2925758	18	3	0
T46	C1	cell-0	env-0.0	-0.1567945	0.019271	18	3	0
T46	C1	cell-0	env-0.0	-2.3297933	-1.9409256	18	3	0
T46	C1	cell-0	env-0.0	-1.4438593	-1.1507709	18	3	0
T46	C1	cell-0	env-0.0	-2.0066983	-1.7597735	18	3	0
T46	C1	cell-0	env-0.0	-2.3329528	-1.9524156	18	3	0
T46	C1	cell-0	env-0.0	-1.1000033	-0.7636253	18	3	0
T46	C1	cell-0	env-0.0	-1.3608231	-1.0985585	18	3	0
T46	C1	cell-0	env-0.0	-1.2991618	-1.0728755	18	3	0
T46	C1	cell-0	env-0.0	-0.639966299999999	-0.377073	18	3	0
T46	C1	cell-0	env-0.0	-1.7883385	-1.4367132	18	3	0
T46	C1	cell-0	env-0.0	-2.0603646	-1.9050645	18	3	0
T46	C1	cell-0	env-0.0	-1.7524616	-1.4105723	18	3	0
T46	C1	cell-0	env-0.0	0.2284888	0.0679521000000001	18	3	0
T46	C1	cell-0	env-0.0	-2.1656565	-1.7836843	18	3	0
T46	C1	cell-0	env-0.0	0.6135401	0.5279428	18	3	0
T46	C1	cell-0	env-0.0	-0.7934782	-0.3216173	19	3	1
T46	C1	cell-0	env-0.0	-1.1478584	-0.8211931	19	3	1
T46	C1	cell-0	env-0.0	-1.9981123	-1.8747233	19	3	1
T46	C1	cell-0	env-0.0	-1.961899	-1.9507897	19	3	1
T46	C1	cell-0	env-0.0	-1.7018927	-1.4969812	19	3	1
T46	C1	cell-0	env-0.0	0.6728517	0.9413788	19	3	1
T46	C1	cell-0	env-0.0	0.2139345	0.4768048	19	3	1
T46	C1	cell-0	env-0.0	0.215522299999999	0.3868294	19	3	1
T46	C1	cell-0	env-0.0	-1.8952869	-1.6436869	19	3	1
T46	C1	cell-0	env-0.0	0.5573316	0.8946174	19	3	1
T46	C1	cell-0	env-0.0	-3.5004738	-3.2277689	19	3	1
T46	C1	cell-0	env-0.0	-3.28591	-3.0269664	19	3	1
T46	C1	cell-0	env-0.0	0.8469479	1.13271	19	3	1
T46	C1	cell-0	env-0.0	0.5946137	0.9012352	19	3	1
T46	C1	cell-0	env-0.0	-2.1396688	-1.7470517	19	3	1
T46	C1	cell-0	env-0.0	-0.791942	-0.7618998	19	3	1
T46	C1	cell-0	env-0.0	-2.3033902	-1.9981245	19	3	1
T46	C1	cell-0	env-0.0	-1.0754791	-0.690383	19	3	1
T46	C1	cell-0	env-0.0	-2.3745578	-2.2159236	19	3	1
T46	C1	cell-0	env-0.0	0.3790788	0.4445419	19	3	1
T46	C1	cell-0	env-0.0	-1.2217256	-1.0382295	20	3	2
T46	C1	cell-0	env-0.0	-2.6745987	-2.2667315	20	3	2
T46	C1	cell-0	env-0.0	0.4544751	0.7316853	20	3	2
T46	C1	cell-0	env-0.0	-0.5457596	-0.4961914	20	3	2
T46	C1	cell-0	env-0.0	-0.0641086999999995	0.0520183999999996	20	3	2
T46	C1	cell-0	env-0.0	-0.5583908	-0.2290548	20	3	2
T46	C1	cell-0	env-0.0	-0.433512200000001	-0.2024038	20	3	2
T46	C1	cell-0	env-0.0	-0.1939519	0.0833536999999994	20	3	2
T46	C1	cell-0	env-0.0	-0.6654926	-0.2685797	20	3	2
T46	C1	cell-0	env-0.0	-1.3323784	-1.4026762	20	3	2
T46	C1	cell-0	env-0.0	-0.574074	-0.0219643999999995	20	3	2
T46	C1	cell-0	env-0.0	-0.8811146	-0.5414683	20	3	2
T46	C1	cell-0	env-0.0	-0.7621265	-0.6491266	20	3	2
T46	C1	cell-0	env-0.0	-0.8631966	-0.5242264	20	3	2
T46	C1	cell-0	env-0.0	-1.2005719	-0.9003786	20	3	2
T46	C1	cell-0	env-0.0	-1.0811409	-0.6879885	20	3	2
T46	C1	cell-0	env-0.0	-0.1468578	0.2650114	20	3	2
T46	C1	cell-0	env-0.0	-2.0001055	-1.6539752	20	3	2
T46	C1	cell-0	env-0.0	0.2760891	0.672358000000001	20	3	2
T46	C1	cell-0	env-0.0	-1.7376125	-1.4893271	20	3	2
T46	C1	cell-0	env-0.0	-0.7700321	-0.380745	21	3	3
T46	C1	cell-0	env-0.0	-1.7112395	-1.4247735	21	3	3
T46	C1	cell-0	env-0.0	-1.2976955	-0.9118411	21	3	3
T46	C1	cell-0	env-0.0	-1.0386821	-0.6846817	21	3	3
T46	C1	cell-0	env-0.0	-0.8264618	-0.5737177	21	3	3
T46	C1	cell-0	env-0.0	-0.299544	-0.0932444000000001	21	3	3
T46	C1	cell-0	env-0.0	-0.0592917999999993	0.2798682	21	3	3
T46	C1	cell-0	env-0.0	0.0780872000000001	0.3475476	21	3	3
T46	C1	cell-0	env-0.0	-0.8161111	-0.634052099999999	21	3	3
T46	C1	cell-0	env-0.0	-0.8676112	-0.573237	21	3	3
T46	C1	cell-0	env-0.0	0.3669596	0.5458651	21	3	3
T46	C1	cell-0	env-0.0	-2.0769945	-1.6955026	21	3	3
T46	C1	cell-0	env-0.0	-1.8731486	-1.6525586	21	3	3
T46	C1	cell-0	env-0.0	-2.1653111	-1.8838968	21	3	3
T46	C1	cell-0	env-0.0	-0.0127966	0.4558125	21	3	3
T46	C1	cell-0	env-0.0	-0.2073339	-0.0145342999999997	21	3	3
T46	C1	cell-0	env-0.0	0.4947946	0.811713100000001	21	3	3
T46	C1	cell-0	env-0.0	-2.1560496	-1.8707296	21	3	3
T46	C1	cell-0	env-0.0	-0.6634878	-0.4801435	21	3	3
T46	C1	cell-0	env-0.0	-2.2001624	-1.9414223	21	3	3
T46	C1	cell-0	env-0.0	-0.3569923	-0.0523477000000003	22	3	4
T46	C1	cell-0	env-0.0	0.1970476	0.3580112	22	3	4
T46	C1	cell-0	env-0.0	-1.0402648	-0.823014700000001	22	3	4
T46	C1	cell-0	env-0.0	-1.7326697	-1.3370963	22	3	4
T46	C1	cell-0	env-0.0	0.5197221	0.8017569	22	3	4
T46	C1	cell-0	env-0.0	-1.7070673	-1.5341722	22	3	4
T46	C1	cell-0	env-0.0	-0.441211499999999	-0.3597039	22	3	4
T46	C1	cell-0	env-0.0	-0.5668714	-0.2384833	22	3	4
T46	C1	cell-0	env-0.0	-3.0102772	-2.5968779	22	3	4
T46	C1	cell-0	env-0.0	0.1102144	0.3852813	22	3	4
T46	C1	cell-0	env-0.0	-1.7751677	-1.4897379	22	3	4
T46	C1	cell-0	env-0.0	-2.3100563	-2.0228014	22	3	4
T46	C1	cell-0	env-0.0	-1.3839119	-1.207833	22	3	4
T46	C1	cell-0	env-0.0	-1.1038932	-0.8398218	22	3	4
T46	C1	cell-0	env-0.0	-0.265574599999999	-0.0670617999999992	22	3	4
T46	C1	cell-0	env-0.0	-2.0439139	-1.8814003	22	3	4
T46	C1	cell-0	env-0.0	-2.7648249	-2.3677232	22	3	4
T46	C1	cell-0	env-0.0	-1.6146459	-1.2361896	22	3	4
T46	C1	cell-0	env-0.0	-0.9332607	-0.6460182	22	3	4
T46	C1	cell-0	env-0.0	-2.9094381	-2.8437674	22	3	4
T46	C1	cell-0	env-0.0	-1.9477348	-1.6921917	23	3	5
T46	C1	cell-0	env-0.0	0.3394035	0.7428134	23	3	5
T46	C1	cell-0	env-0.0	-1.6224608	-1.293377	23	3	5
T46	C1	cell-0	env-0.0	-1.6425574	-1.5925622	23	3	5
T46	C1	cell-0	env-0.0	-2.3041221	-2.0526513	23	3	5
T46	C1	cell-0	env-0.0	-0.7480658	-0.4069142	23	3	5
T46	C1	cell-0	env-0.0	-0.684985	-0.3881705	23	3	5
T46	C1	cell-0	env-0.0	-0.1377007	0.1601324	23	3	5
T46	C1	cell-0	env-0.0	1.1484424	1.2712279	23	3	5
T46	C1	cell-0	env-0.0	-0.1836469	0.1526118	23	3	5
T46	C1	cell-0	env-0.0	-0.190604	0.0388433	23	3	5
T46	C1	cell-0	env-0.0	-0.9969198	-0.8041913	23	3	5
T46	C1	cell-0	env-0.0	-1.0163088	-0.8288193	23	3	5
T46	C1	cell-0	env-0.0	-0.4472457	-0.5094392	23	3	5
T46	C1	cell-0	env-0.0	-0.8180698	-0.5464044	23	3	5
T46	C1	cell-0	env-0.0	-2.6374148	-2.3777817	23	3	5
T46	C1	cell-0	env-0.0	-1.4331136	-1.2678271	23	3	5
T46	C1	cell-0	env-0.0	-2.496432	-2.3278153	23	3	5
T46	C1	cell-0	env-0.0	-2.1351597	-1.8470061	23	3	5
T46	C1	cell-0	env-0.0	-0.6328745	-0.2306333	23	3	5
T46	C1	cell-0	env-0.0	-0.2196424	-0.0172681000000001	24	4	0
T46	C1	cell-0	env-0.0	-0.5697379	-0.6947042	24	4	0
T46	C1	cell-0	env-0.0	-1.7210744	-1.3893909	24	4	0
T46	C1	cell-0	env-0.0	0.6125819	0.661654600000001	24	4	0
T46	C1	cell-0	env-0.0	-1.6104532	-1.3908003	24	4	0
T46	C1	cell-0	env-0.0	-1.0942081	-1.0658599	24	4	0
T46	C1	cell-0	env-0.0	-1.9936981	-1.6043745	24	4	0
T46	C1	cell-0	env-0.0	-1.2053275	-0.9440894	24	4	0
T46	C1	cell-0	env-0.0	-1.0471969	-1.0035012	24	4	0
T46	C1	cell-0	env-0.0	-0.1579115	0.166924600000001	24	4	0
T46	C1	cell-0	env-0.0	-2.1113617	-1.8143988	24	4	0
T46	C1	cell-0	env-0.0	-1.5806881	-1.2899383	24	4	0
T46	C1	cell-0	env-0.0	-0.468888	-0.1951072	24	4	0
T46	C1	cell-0	env-0.0	-0.6660379	-0.3641724	24	4	0
T46	C1	cell-0	env-0.0	-1.8790141	-1.6110202	24	4	0
T46	C1	cell-0	env-0.0	-0.8693281	-0.4334157	24	4	0
T46	C1	cell-0	env-0.0	-0.808613	-0.644399000000001	24	4	0
T46	C1	cell-0	env-0.0	-2.2706943	-2.0904108	24	4	0
T46	C1	cell-0	env-0.0	-1.7532963	-1.7580813	24	4	0
T46	C1	cell-0	env-0.0	-0.5750026	-0.5051794	24	4	0
T46	C1	cell-0	env-0.0	-0.1612264	0.00826750000000029	25	4	1
T46	C1	cell-0	env-0.0	-1.5361738	-1.4217351	25	4	1
T46	C1	cell-0	env-0.0	-2.9874485	-2.7393526	25	4	1
T46	C1	cell-0	env-0.0	-1.961039	-1.813043	25	4	1
T46	C1	cell-0	env-0.0	-1.208563	-0.847828700000001	25	4	1
T46	C1	cell-0	env-0.0	-0.0215798999999998	0.1530279	25	4	1
T46	C1	cell-0	env-0.0	-1.2571319	-0.8622598	25	4	1
T46	C1	cell-0	env-0.0	-2.3326971	-2.0460539	25	4	1
T46	C1	cell-0	env-0.0	-2.159683	-1.856114	25	4	1
T46	C1	cell-0	env-0.0	-0.8306799	-0.5460751	25	4	1
T46	C1	cell-0	env-0.0	-2.1389204	-1.9004816	25	4	1
T46	C1	cell-0	env-0.0	-1.0392816	-0.7970634	25	4	1
T46	C1	cell-0	env-0.0	-0.9202292	-0.6405765	25	4	1
T46	C1	cell-0	env-0.0	-1.1634694	-0.9017738	25	4	1
T46	C1	cell-0	env-0.0	-0.8344867	-0.4004634	25	4	1
T46	C1	cell-0	env-0.0	-2.8668096	-2.3353363	25	4	1
T46	C1	cell-0	env-0.0	0.6421489	0.9306318	25	4	1
T46	C1	cell-0	env-0.0	-1.6478783	-1.2615585	25	4	1
T46	C1	cell-0	env-0.0	-2.1416166	-1.9053804	25	4	1
T46	C1	cell-0	env-0.0	-1.2470673	-0.8134737	25	4	1
T46	C1	cell-0	env-0.0	0.3509817	0.827954	26	4	2
T46	C1	cell-0	env-0.0	-1.5923049	-1.3346915	26	4	2
T46	C1	cell-0	env-0.0	0.251809600000001	0.4003347	26	4	2
T46	C1	cell-0	env-0.0	-1.1156788	-0.8554334	26	4	2
T46	C1	cell-0	env-0.0	-2.081517	-1.7056102	26	4	2
T46	C1	cell-0	env-0.0	-1.2240696	-1.048773	26	4	2
T46	C1	cell-0	env-0.0	-1.5219382	-1.4379685	26	4	2
T46	C1	cell-0	env-0.0	-3.0718217	-2.7859559	26	4	2
T46	C1	cell-0	env-0.0	-1.771938	-1.5007992	26	4	2
T46	C1	cell-0	env-0.0	-2.124195	-1.9513956	26	4	2
T46	C1	cell-0	env-0.0	0.7071152	1.1865269	26	4	2
T46	C1	cell-0	env-0.0	-0.6295591	-0.2078518	26	4	2
T46	C1	cell-0	env-0.0	-1.4248639	-1.1482199	26	4	2
T46	C1	cell-0	env-0.0	-0.1535591	0.2439995	26	4	2
T46	C1	cell-0	env-0.0	-0.2742029	0.0965072000000001	26	4	2
T46	C1	cell-0	env-0.0	-1.8626263	-1.7438024	26	4	2
T46	C1	cell-0	env-0.0	-2.3299006	-1.7847196	26	4	2
T46	C1	cell-0	env-0.0	-0.6009754	-0.213774	26	4	2
T46	C1	cell-0	env-0.0	-0.7583883	-0.5717366	26	4	2
T46	C1	cell-0	env-0.0	-0.0680909000000004	0.1387818	26	4	2
T46	C1	cell-0	env-0.0	-2.6137145	-2.2614579	27	4	3
T46	C1	cell-0	env-0.0	-0.6196555	-0.3585663	27	4	3
T46	C1	cell-0	env-0.0	-0.3480061	-0.0658084	27	4	3
T46	C1	cell-0	env-0.0	-1.2461127	-1.0855765	27	4	3
T46	C1	cell-0	env-0.0	-4.6651565	-4.3884592	27	4	3
T46	C1	cell-0	env-0.0	-1.1173166	-0.9751967	27	4	3
T46	C1	cell-0	env-0.0	-1.4332674	-1.1369694	27	4	3
T46	C1	cell-0	env-0.0	-0.2763931	-0.0665557999999994	27	4	3
T46	C1	cell-0	env-0.0	-2.5239005	-2.2275769	27	4	3
T46	C1	cell-0	env-0.0	-0.0306755000000002	0.3703334	27	4	3
T46	C1	cell-0	env-0.0	-2.0788472	-1.602204	27	4	3
T46	C1	cell-0	env-0.0	-1.6070939	-1.2222155	27	4	3
T46	C1	cell-0	env-0.0	-0.4382544	-0.3368006	27	4	3
T46	C1	cell-0	env-0.0	-0.9760544	-0.5260952	27	4	3
T46	C1	cell-0	env-0.0	-2.1878507	-1.5990828	27	4	3
T46	C1	cell-0	env-0.0	-2.6910993	-2.3970477	27	4	3
T46	C1	cell-0	env-0.0	-0.7923313	-0.597012900000001	27	4	3
T46	C1	cell-0	env-0.0	-1.5012762	-1.2435185	27	4	3
T46	C1	cell-0	env-0.0	0.0945108999999999	0.668186	27	4	3
T46	C1	cell-0	env-0.0	-1.2477266	-0.9872265	27	4	3
T46	C1	cell-0	env-0.0	-1.1498586	-0.999751	28	4	4
T46	C1	cell-0	env-0.0	-2.1140837	-1.8412563	28	4	4
T46	C1	cell-0	env-0.0	-3.1588561	-2.7119958	28	4	4
T46	C1	cell-0	env-0.0	0.0583527999999998	0.3370499	28	4	4
T46	C1	cell-0	env-0.0	-2.5427621	-2.1271324	28	4	4
T46	C1	cell-0	env-0.0	-1.6286846	-1.3375015	28	4	4
T46	C1	cell-0	env-0.0	-2.2499501	-1.6927727	28	4	4
T46	C1	cell-0	env-0.0	-2.155554	-1.6012728	28	4	4
T46	C1	cell-0	env-0.0	-1.2946437	-1.0194313	28	4	4
T46	C1	cell-0	env-0.0	1.3176009	1.6187953	28	4	4
T46	C1	cell-0	env-0.0	-3.0714754	-2.8096509	28	4	4
T46	C1	cell-0	env-0.0	0.7298027	1.0288123	28	4	4
T46	C1	cell-0	env-0.0	-1.0803277	-0.803484	28	4	4
T46	C1	cell-0	env-0.0	-2.6152865	-2.2941986	28	4	4
T46	C1	cell-0	env-0.0	0.3760045	0.679231900000001	28	4	4
